LFBK,MCU,MONTLUCON GUERET,MONTLUCON-GUERET,FRANCE,46,13,28,N,2,21,47,E,417,46.224,2.363,MONTLUCON GUERET (MCU)
LFBL,LIG,BELLEGARDE,LIMOGES,FRANCE,45,51,46,N,1,10,46,E,396,45.863,1.179,BELLEGARDE (LIG)
LFBN,NIT,SOUCHE,NIORT,FRANCE,46,18,40,N,0,24,5,W,62,46.311,-0.401,SOUCHE (NIT)
LFBO,TLS,BLAGNAC,TOULOUSE,FRANCE,43,37,44,N,1,21,49,E,153,43.629,1.364,BLAGNAC (TLS)
LFBP,PUF,PAU PYRENEES,PAU,FRANCE,43,22,48,N,0,25,7,W,188,43.38,-0.419,PAU PYRENEES (PUF)
LFBR,LRH,LHERM,LA ROCHELLE,FRANCE,43,26,56,N,1,15,48,E,190,43.449,1.263,LHERM (LRH)
LFBT,LDE,LOURDES,TARBES,FRANCE,43,10,43,N,0,0,23,W,385,43.179,-0.006,LOURDES (LDE)
LFBU,ANG,BRIE CHAMPNIERS,ANGOULEME,FRANCE,45,43,45,N,0,13,17,E,133,45.729,0.221,BRIE CHAMPNIERS (ANG)
LFBV,BVE,LA ROCHE,BRIVE,FRANCE,45,9,3,N,1,28,9,E,116,45.151,1.469,LA ROCHE (BVE)
LFBX,PGX,BASSILLAC,PERIGUEUX,FRANCE,45,11,53,N,0,48,56,E,100,45.198,0.816,BASSILLAC (PGX)
LFBZ,BIQ,ANGLET,BIARRITZ-BAYONNE,FRANCE,43,28,6,N,1,31,23,W,75,43.468,-1.523,ANGLET (BIQ)
LFCH,XAC,LA TESTE DE BUCH,ARCACHON,FRANCE,44,35,47,N,1,6,39,W,15,44.596,-1.111,LA TESTE DE BUCH (XAC)
LFCI,LBI,LE SEQUESTRE,ALBI,FRANCE,43,54,49,N,2,6,47,E,172,43.914,2.113,LE SEQUESTRE (LBI)
LFCK,DCM,MAZAMET,CASTRES,FRANCE,43,33,22,N,2,17,21,E,241,43.556,2.289,MAZAMET (DCM)
LFCR,RDZ,MARCILLAC,RODEZ,FRANCE,44,24,28,N,2,28,57,E,581,44.408,2.482,MARCILLAC (RDZ)
LFCY,RYN,MEDIS,ROYAN,FRANCE,45,37,41,N,0,58,21,W,22,45.628,-0.973,MEDIS (RYN)
LFDN,RCO,ST AGNANT,ROCHEFORT,FRANCE,45,53,16,N,0,58,59,W,18,45.888,-0.983,ST AGNANT (RCO)
LFGA,CMR,HOUSSEN,COLMAR,FRANCE,48,6,35,N,7,21,32,E,192,48.11,7.359,HOUSSEN (CMR)
LFGJ,DLE,TAVAUX,DOLE,FRANCE,47,2,20,N,5,25,38,E,197,47.039,5.427,TAVAUX (DLE)
LFHO,OBS,VALS LANAS,AUBENAS-VALS-LANAS,FRANCE,44,32,39,N,4,22,19,E,282,44.544,4.372,VALS LANAS (OBS)
LFHP,LPY,LOUDES,LE PUY,FRANCE,45,4,46,N,3,45,53,E,833,45.079,3.765,LOUDES (LPY)
LFHS,XBK,CEYZERIAT,BOURG,FRANCE,46,12,3,N,5,17,31,E,262,46.201,5.292,CEYZERIAT (XBK)
LFHV,XVF,TARARE,VILEFRANCE,FRANCE,45,54,59,N,4,38,26,E,328,45.916,4.641,TARARE (XVF)
LFHY,XMU,MONTBEUGNY,MOULINS,FRANCE,46,32,4,N,3,25,25,E,279,46.534,3.424,MONTBEUGNY (XMU)
LFJL,ETZ,METZ NANCY LORRAINE,METZ,FRANCE,48,58,56,N,6,15,13,E,266,48.982,6.254,METZ NANCY LORRAINE (ETZ)
LFKB,BIA,PORETTA,BASTIA,CORSE ISL.,42,33,14,N,9,29,0,E,8,42.554,9.483,PORETTA (BIA)
LFKC,CLY,SAINT CATHERINE,CALVI,CORSE ISL.,42,31,50,N,8,47,35,E,64,42.531,8.793,SAINT CATHERINE (CLY)
LFKF,FSC,SUD CORSE,FIGARI,CORSE ISL.,41,30,2,N,9,5,52,E,27,41.501,9.098,SUD CORSE (FSC)
LFKJ,AJA,CAMPO DELL ORO,AJACCIO,CORSE ISL.,41,55,25,N,8,48,10,E,6,41.924,8.803,CAMPO DELL ORO (AJA)
LFKS,SOZ,SOLENZARA,SOLENZARA,CORSE ISL.,41,55,27,N,9,24,21,E,9,41.924,9.406,SOLENZARA (SOZ)
LFLA,AUF,BRANCHES,AUXERRE,FRANCE,47,51,0,N,3,29,49,E,160,47.85,3.497,BRANCHES (AUF)
LFLB,CMF,AIX LES BAINS,CHAMBERY,FRANCE,45,38,16,N,5,52,48,E,238,45.638,5.88,AIX LES BAINS (CMF)
LFLC,CFE,AUVERGNE,CLERMONT FERRAND,FRANCE,45,47,11,N,3,10,9,E,333,45.786,3.169,AUVERGNE (CFE)
LFLD,BOU,BOURGES,BOURGES,FRANCE,47,3,29,N,2,22,13,E,162,47.058,2.37,BOURGES (BOU)
LFLH,XCD,CHAMPFORGEUIL,CHALON,FRANCE,46,49,33,N,4,49,3,E,190,46.826,4.817,CHAMPFORGEUIL (XCD)
LFLI,QNJ,ANNEMASSE,ANNEMASSE,FRANCE,46,11,31,N,6,16,6,E,493,46.192,6.268,ANNEMASSE (QNJ)
LFLL,LYS,SAINT EXUPERY,LYON,FRANCE,45,43,34,N,5,5,27,E,251,45.726,5.091,SAINT EXUPERY (LYS)
LFLM,QNX,CHARNAY,MACON,FRANCE,46,17,42,N,4,47,44,E,222,46.295,4.796,CHARNAY (QNX)
LFLO,RNE,RENAISON,ROANNE,FRANCE,46,3,30,N,4,0,5,E,338,46.058,4.001,RENAISON (RNE)
LFLP,NCY,MEYTHET,ANNECY,FRANCE,45,55,45,N,6,5,55,E,464,45.929,6.099,MEYTHET (NCY)
LFLS,GNB,SAINT GEOIRS,GRENOBLE,FRANCE,45,21,46,N,5,19,45,E,397,45.363,5.329,SAINT GEOIRS (GNB)
LFLT,MCU,DOMERAT,MONTLUCON,FRANCE,46,21,9,N,2,34,13,E,236,46.352,2.57,DOMERAT (MCU)
LFLU,VAF,CHABEUIL,VALENCE,FRANCE,44,55,17,N,4,58,11,E,161,44.921,4.97,CHABEUIL (VAF)
LFLV,VHY,CHARMEIL,VICHY,FRANCE,46,10,10,N,3,24,13,E,250,46.169,3.404,CHARMEIL (VHY)
LFLW,AUR,AURILLAC,AURILLAC,FRANCE,44,53,29,N,2,25,19,E,639,44.891,2.422,AURILLAC (AUR)
LFLX,CHR,DEOLS,CHATEAUROUX,FRANCE,46,51,43,N,1,43,50,E,162,46.862,1.731,DEOLS (CHR)
LFLY,LYN,BRON,LYON,FRANCE,45,43,41,N,4,56,41,E,201,45.728,4.945,BRON (LYN)
LFMA,QXB,AIX LES MILLES,AIX-LES-MILLES,FRANCE,43,30,19,N,5,22,4,E,112,43.505,5.368,AIX LES MILLES (QXB)
LFMD,CEQ,MANDELIEU,CANNES,FRANCE,43,32,31,N,6,57,12,E,4,43.542,6.953,MANDELIEU (CEQ)
LFMH,EBU,BOUTHEON,ST.-ETIENNE,FRANCE,45,32,25,N,4,17,47,E,404,45.54,4.296,BOUTHEON (EBU)
LFMK,CCF,SALVAZA,CARCASSONNE,FRANCE,43,12,57,N,2,18,22,E,132,43.216,2.306,SALVAZA (CCF)
LFML,MRS,PROVENCE,MARSEILLE,FRANCE,43,26,8,N,5,12,49,E,23,43.436,5.214,PROVENCE (MRS)
LFMN,NCE,COTE D AZUR,NICE,FRANCE,43,39,38,N,7,13,3,E,4,43.661,7.218,COTE D AZUR (NCE)
LFMP,PGF,RIVESALTES,PERPIGNAN,FRANCE,42,44,25,N,2,52,14,E,44,42.74,2.871,RIVESALTES (PGF)
LFMQ,CTT,LE CASTELLET,LE CASTELLET,FRANCE,43,15,9,N,5,47,6,E,424,43.252,5.785,LE CASTELLET (CTT)
LFMT,MPL,MEDITERRANEE,MONTPELLIER,FRANCE,43,34,34,N,3,57,46,E,6,43.576,3.963,MEDITERRANEE (MPL)
LFMU,BZR,VIAS,BEZIERS,FRANCE,43,19,26,N,3,21,20,E,18,43.324,3.356,VIAS (BZR)
LFMV,AVN,CAUMONT,AVIGNON,FRANCE,43,54,26,N,4,54,6,E,38,43.907,4.902,CAUMONT (AVN)
LFNB,MEN,BRENOUX,MENDE,FRANCE,44,30,7,N,3,31,58,E,1025,44.502,3.533,BRENOUX (MEN)
LFOB,BVA,TILLE,BEAUVAIS,FRANCE,49,27,16,N,2,6,46,E,110,49.454,2.113,TILLE (BVA)
LFOH,LEH,OCTEVILLE,LE HAVRE,FRANCE,49,32,2,N,0,5,17,E,96,49.534,0.088,OCTEVILLE (LEH)
LFOJ,ORE,BRICY,ORLEANS,FRANCE,47,59,16,N,1,45,38,E,126,47.988,1.761,BRICY (ORE)
LFOP,URO,VALLEE DE SEINE,ROUEN,FRANCE,49,23,3,N,1,10,29,E,157,49.384,1.175,VALLEE DE SEINE (URO)
LFOT,TUF,VAL DE LOIRE,TOURS,FRANCE,47,25,56,N,0,43,39,E,109,47.432,0.728,VAL DE LOIRE (TUF)
LFOU,CET,LE PONTREAU,CHOLET,FRANCE,47,4,55,N,0,52,37,W,136,47.082,-0.877,LE PONTREAU (CET)
LFOV,LVA,ENTRAMMES,LAVAL,FRANCE,48,1,52,N,0,44,34,W,100,48.031,-0.743,ENTRAMMES (LVA)
LFPB,LBG,LE BOURGET,PARIS,FRANCE,48,58,10,N,2,26,29,E,67,48.969,2.441,LE BOURGET (LBG)
LFPC,CSF,CREIL,CREIL,FRANCE,49,15,12,N,2,31,8,E,89,49.253,2.519,CREIL (CSF)
LFPG,CDG,CHARLES DE GAULLE,PARIS,FRANCE,49,0,46,N,2,33,0,E,120,49.013,2.55,CHARLES DE GAULLE (CDG)
LFPN,TNF,TOUSSUS LE NOBLE,TOUSSOUS-LE-NOBLE,FRANCE,48,45,6,N,2,6,22,E,164,48.752,2.106,TOUSSUS LE NOBLE (TNF)
LFPO,ORY,ORLY,PARIS,FRANCE,48,43,31,N,2,21,34,E,89,48.725,2.359,ORLY (ORY)
LFPT,POX,CORMEILLES EN VEXIN,PONTOISE,FRANCE,49,5,47,N,2,2,27,E,100,49.096,2.041,CORMEILLES EN VEXIN (POX)
LFQB,QYR,BARBEREY,TROYES,FRANCE,48,19,22,N,4,1,4,E,119,48.323,4.018,BARBEREY (QYR)
LFQG,NVS,FOURCHAMBAULT,NEVERS,FRANCE,47,0,4,N,3,6,52,E,184,47.001,3.114,FOURCHAMBAULT (NVS)
LFQQ,LIL,LESQUIN,LILLE,FRANCE,50,33,42,N,3,5,22,E,48,50.562,3.089,LESQUIN (LIL)
LFRB,BES,GUIPAVAS,BREST,FRANCE,48,26,52,N,4,25,6,W,100,48.448,-4.418,GUIPAVAS (BES)
LFRC,CER,MAUPERTUS,CHERBOURG,FRANCE,49,39,0,N,1,28,13,W,140,49.65,-1.47,MAUPERTUS (CER)
LFRD,DNR,PLEURTUIT,DINARD,FRANCE,48,35,16,N,2,4,48,W,67,48.588,-2.08,PLEURTUIT (DNR)
LFRG,DOL,ST GATIEN,DEAUVILLE,FRANCE,49,21,55,N,0,9,15,E,146,49.365,0.154,ST GATIEN (DOL)
LFRH,LRT,LANN BIHOUE,LORIENT,FRANCE,47,45,38,N,3,26,24,W,52,47.761,-3.44,LANN BIHOUE (LRT)
LFRI,EDM,LES AJONCS,LA ROCHE-SUR-YON,FRANCE,46,42,7,N,1,22,43,W,92,46.702,-1.379,LES AJONCS (EDM)
LFRK,CFR,CARPIQUET,CAEN,FRANCE,49,10,24,N,0,27,0,W,79,49.173,-0.45,CARPIQUET (CFR)
LFRM,LME,ARNAGE,LE MANS,FRANCE,47,56,55,N,0,12,6,E,60,47.949,0.202,ARNAGE (LME)
LFRN,RNS,ST JACQUES,RENNES,FRANCE,48,4,10,N,1,44,5,W,38,48.069,-1.735,ST JACQUES (RNS)
LFRO,LAI,LANNION,LANNION,FRANCE,48,45,15,N,3,28,17,W,89,48.754,-3.471,LANNION (LAI)
LFRQ,UIP,PLUGUFFAN,QUIMPER,FRANCE,47,58,29,N,4,10,4,W,91,47.975,-4.168,PLUGUFFAN (UIP)
LFRS,NTE,NANTES ATLANTIQUE,NANTES,FRANCE,47,9,11,N,1,36,38,W,28,47.153,-1.611,NANTES ATLANTIQUE (NTE)
LFRT,SBK,ARMOR,ST.-BRIEUC ARMOR,FRANCE,48,32,16,N,2,51,16,W,139,48.538,-2.854,ARMOR (SBK)
LFRU,MXN,PLOUJEAN,MORLAIX,FRANCE,48,36,11,N,3,48,56,W,83,48.603,-3.816,PLOUJEAN (MXN)
LFRV,VNE,MEUCON,VANNES,FRANCE,47,43,23,N,2,43,6,W,135,47.723,-2.718,MEUCON (VNE)
LFRZ,SNR,MONTOIR,ST.-NAZAIRE,FRANCE,47,18,43,N,2,8,57,W,4,47.312,-2.149,MONTOIR (SNR)
LFSB,MLH,BALE MULHOUSE,MULHOUSE,FRANCE,47,35,22,N,7,31,47,E,270,47.589,7.53,BALE MULHOUSE (MLH)
LFSD,DIJ,LONGVIC,DIJON,FRANCE,47,16,8,N,5,5,24,E,222,47.269,5.09,LONGVIC (DIJ)
LFSF,MZM,FRESCATY,METZ,FRANCE,49,4,18,N,6,7,54,E,192,49.072,6.132,FRESCATY (MZM)
LFSG,EPL,MIRECOURT,EPINAL,FRANCE,48,19,29,N,6,4,11,E,331,48.325,6.07,MIRECOURT (EPL)
LFSN,ENC,ESSEY,NANCY,FRANCE,48,41,31,N,6,13,49,E,229,48.692,6.23,ESSEY (ENC)
LFSR,RHE,CHAMPAGNE,REIMS,FRANCE,49,18,36,N,4,3,0,E,96,49.31,4.05,CHAMPAGNE (RHE)
LFST,SXB,ENTZHEIM,STRASSBOURG,FRANCE,48,32,17,N,7,37,41,E,154,48.538,7.628,ENTZHEIM (SXB)
LFTH,TLN,HYERES,HYERES,FRANCE,43,5,50,N,6,8,45,E,3,43.097,6.146,HYERES (TLN)
LFTW,FNI,GARONS,NIMES,FRANCE,43,45,26,N,4,24,58,E,95,43.757,4.416,GARONS (FNI)
LFVP,FSP,ST PIERRE,ST.-PIERRE,ST. PIERRE & MIQUELON,46,45,45,N,56,10,31,W,9,46.763,-56.175,ST PIERRE (FSP)
LGAD,PYR,ANDRAVIDA,ANDRAVIDA,GREECE,37,55,14,N,21,17,33,E,17,37.921,21.293,ANDRAVIDA (PYR)
LGAG,AGQ,AGRINION,AGRINION,GREECE,38,36,7,N,21,21,4,E,30,38.602,21.351,AGRINION (AGQ)
LGAL,AXD,DIMOKRITOS,ALEXANDROUPOLIS,GREECE,40,51,21,N,25,57,22,E,8,40.856,25.956,DIMOKRITOS (AXD)
LGAT,HEW,ATHINAI,ATHENS,GREECE,37,53,16,N,23,43,54,E,21,37.888,23.732,ATHINAI (HEW)
LGBL,VOL,NEA ANCHIALOS,NEA ANGHIALOS,GREECE,39,13,10,N,22,47,39,E,25,39.219,22.794,NEA ANCHIALOS (VOL)
LGHI,JKH,CHIOS,CHIOS,GREECE,38,20,35,N,26,8,26,E,6,38.343,26.141,CHIOS (JKH)
LGIO,IOA,IOANNINA,IOANNINA,GREECE,39,41,47,N,20,49,21,E,477,39.696,20.822,IOANNINA (IOA)
LGIR,HER,NIKOS KAZANTZAKIS,HERAKLION,GREECE,35,20,22,N,25,10,49,E,36,35.339,25.18,NIKOS KAZANTZAKIS (HER)
LGKA,KSO,ARISTOTELIS,KASTORIA,GREECE,40,26,58,N,21,16,34,E,666,40.449,21.276,ARISTOTELIS (KSO)
LGKC,KIT,KITHIRA,KITHIRA,GREECE,36,16,27,N,23,1,1,E,318,36.274,23.017,KITHIRA (KIT)
LGKF,EFL,KEFALLINIA,KEFFALLINIA,GREECE,38,7,11,N,20,30,2,E,19,38.12,20.501,KEFALLINIA (EFL)
LGKL,KLX,KALAMATA,KALAMATA,GREECE,37,4,6,N,22,1,32,E,9,37.068,22.026,KALAMATA (KLX)
LGKO,KGS,KOS,KOS,GREECE,36,47,36,N,27,5,30,E,125,36.793,27.092,KOS (KGS)
LGKP,AOK,KARPATHOS,KARPATHOS,GREECE,35,25,17,N,27,8,45,E,21,35.421,27.146,KARPATHOS (AOK)
LGKR,CFU,IOANNIS KAPODISTRIAS INTERNATIONAL,KERKYRA/CORFU,GREECE,39,36,7,N,19,54,42,E,2,39.602,19.912,IOANNIS KAPODISTRIAS INTERNATIONAL (CFU)
LGKS,KSJ,KASOS,KASOS,GREECE,35,25,16,N,26,54,36,E,11,35.421,26.91,KASOS (KSJ)
LGKV,KVA,MEGAS ALEXANDROS INTERNATIONAL,KAVALA,GREECE,40,54,47,N,24,37,9,E,6,40.913,24.619,MEGAS ALEXANDROS INTERNATIONAL (KVA)
LGKZ,KZI,FILIPPOS,KOZANI,GREECE,40,17,10,N,21,50,27,E,634,40.286,21.841,FILIPPOS (KZI)
LGLE,LRS,LEROS,LEROS,GREECE,37,11,5,N,26,48,1,E,11,37.185,26.8,LEROS (LRS)
LGLM,LXS,LIMNOS,LIMNOS,GREECE,39,55,1,N,25,14,10,E,5,39.917,25.236,LIMNOS (LXS)
LGLR,LRA,LARISA,LARISSA,GREECE,39,39,0,N,22,27,55,E,74,39.65,22.465,LARISA (LRA)
LGMK,JMK,MIKONOS,MYKONOS,GREECE,37,26,6,N,25,20,53,E,124,37.435,25.348,MIKONOS (JMK)
LGMT,MJT,MITILINI,MYTILINI,GREECE,39,3,24,N,26,35,54,E,18,39.057,26.598,MITILINI (MJT)
LGPZ,PVK,AKTIO,PREVEZA,GREECE,38,55,31,N,20,45,55,E,4,38.925,20.765,AKTIO (PVK)
LGRP,RHO,DIAGORAS,RHODOS,GREECE,36,24,19,N,28,5,10,E,6,36.405,28.086,DIAGORAS (RHO)
LGRX,GPA,ARAXOS,PATRAS,GREECE,38,9,4,N,21,25,32,E,15,38.151,21.426,ARAXOS (GPA)
LGSA,CHQ,SOUDA,CHANIA,GREECE,35,31,54,N,24,8,58,E,150,35.532,24.149,SOUDA (CHQ)
LGSK,JSI,SKIATHOS,SKIATHOS,GREECE,39,10,37,N,23,30,13,E,16,39.177,23.504,SKIATHOS (JSI)
LGSM,SMI,SAMOS,SAMOS,GREECE,37,41,24,N,26,54,42,E,7,37.69,26.912,SAMOS (SMI)
LGSR,JTR,SANTORINI,SANTORINI,GREECE,36,24,1,N,25,28,43,E,40,36.4,25.479,SANTORINI (JTR)
LGST,JSH,SITIA,SITIA,GREECE,35,12,49,N,26,5,51,E,13,35.214,26.098,SITIA (JSH)
LGSY,SKU,SKYROS,SKIROS,GREECE,38,58,3,N,24,29,14,E,15,38.968,24.487,SKYROS (SKU)
LGTS,SKG,MAKEDONIA,THESSALONIKI,GREECE,40,31,11,N,22,58,15,E,7,40.52,22.971,MAKEDONIA (SKG)
LGZA,ZTH,ZAKINTHOS DIONYSIOS SOLOMOS,ZAKYNTHOS,GREECE,37,45,0,N,20,52,55,E,5,37.75,20.882,ZAKINTHOS DIONYSIOS SOLOMOS (ZTH)
LHBP,BUD,FERIHEGY,BUDAPEST,HUNGARY,47,26,12,N,19,15,20,E,151,47.437,19.256,FERIHEGY (BUD)
LHDC,DEB,DEBRECEN,DEBRECEN,HUNGARY,47,29,20,N,21,36,55,E,111,47.489,21.615,DEBRECEN (DEB)
LIBC,CRV,CROTONE,CROTONE,ITALY,38,59,50,N,17,4,48,E,159,38.997,17.08,CROTONE (CRV)
LIBD,BRI,PALESE MACCHIE,BARI,ITALY,41,8,18,N,16,45,38,E,54,41.138,16.761,PALESE MACCHIE (BRI)
LIBF,FOG,GINO LISA,FOGGIA,ITALY,41,25,58,N,15,32,6,E,82,41.433,15.535,GINO LISA (FOG)
LIBG,TAR,GROTTAGLIE,GROTTAGLIE,ITALY,40,30,58,N,17,24,8,E,66,40.516,17.402,GROTTAGLIE (TAR)
LIBN,LCC,LECCE,LECCE,ITALY,40,14,19,N,18,7,59,E,49,40.239,18.133,LECCE (LCC)
LIBP,PSR,PESCARA,PESCARA,ITALY,42,25,53,N,14,10,51,E,15,42.431,14.181,PESCARA (PSR)
LIBR,BDS,CASALE,BRINDISI,ITALY,40,39,27,N,17,56,49,E,15,40.657,17.947,CASALE (BDS)
LICA,SUF,LAMEZIA TERME,LAMEZIA,ITALY,38,54,23,N,16,14,32,E,13,38.906,16.242,LAMEZIA TERME (SUF)
LICC,CTA,CATANIA FONTANAROSSA,CATANIA,ITALY,37,28,0,N,15,3,58,E,13,37.467,15.066,CATANIA FONTANAROSSA (CTA)
LICD,LMP,LAMPEDUSA,LAMPEDUSA,ITALY,35,29,52,N,12,37,5,E,22,35.498,12.618,LAMPEDUSA (LMP)
LICG,PNL,PANTELLERIA,PANTELLERIA,ITALY,36,48,59,N,11,58,7,E,194,36.816,11.969,PANTELLERIA (PNL)
LICJ,PMO,PALERMO,PALERMO,ITALY,38,10,33,N,13,5,27,E,20,38.176,13.091,PALERMO (PMO)
LICP,PMO,BOCCADIFALCO,PALERMO,ITALY,38,6,39,N,13,18,48,E,106,38.111,13.313,BOCCADIFALCO (PMO)
LICR,REG,REGGIO CALABRIA,REGGIO CALABRIA,ITALY,38,4,16,N,15,39,5,E,29,38.071,15.651,REGGIO CALABRIA (REG)
LICT,TPS,TRAPANI BIRGI,TRAPANI,ITALY,37,54,45,N,12,29,17,E,8,37.913,12.488,TRAPANI BIRGI (TPS)
LICZ,NSY,SIGONELLA,SIGONELLA,ITALY,37,24,5,N,14,55,20,E,25,37.401,14.922,SIGONELLA (NSY)
LIEA,AHO,ALGHERO,ALGHERO,ITALY,40,37,55,N,8,17,26,E,27,40.632,8.291,ALGHERO (AHO)
LIED,DCI,DECIMOMANNU,DECIMOMANNU,ITALY,39,21,15,N,8,58,20,E,31,39.354,8.972,DECIMOMANNU (DCI)
LIEE,CAG,ELMAS,CAGLIARI,ITALY,39,15,5,N,9,3,15,E,4,39.251,9.054,ELMAS (CAG)
LIEO,OLB,OLBIA COSTA SMERALDA,OLBIA,ITALY,40,53,55,N,9,31,3,E,12,40.899,9.518,OLBIA COSTA SMERALDA (OLB)
LIET,TTB,TORTOLI,TORTOLI,ITALY,39,55,7,N,9,40,58,E,7,39.919,9.683,TORTOLI (TTB)
LIMC,MXP,MALPENSA,MILANO,ITALY,45,37,53,N,8,43,40,E,234,45.631,8.728,MALPENSA (MXP)
LIME,BGY,BERGAMO ORIO AL SERIO,BERGAMO,ITALY,45,40,26,N,9,42,15,E,238,45.674,9.704,BERGAMO ORIO AL SERIO (BGY)
LIMF,TRN,TORINO,TORINO,ITALY,45,12,2,N,7,38,58,E,302,45.201,7.649,TORINO (TRN)
LIMG,ALL,ALBENGA,ALBENGA,ITALY,44,3,2,N,8,7,38,E,46,44.051,8.127,ALBENGA (ALL)
LIMJ,GOA,GENOVA SESTRI,GENOA,ITALY,44,24,43,N,8,50,30,E,4,44.412,8.842,GENOVA SESTRI (GOA)
LIML,LIN,LINATE,MILAN,ITALY,45,26,43,N,9,16,37,E,108,45.445,9.277,LINATE (LIN)
LIMP,PMF,PARMA,PARMA,ITALY,44,49,28,N,10,17,46,E,50,44.824,10.296,PARMA (PMF)
LIMS,QPZ,PIACENZA,PIACENZA,ITALY,44,54,47,N,9,43,24,E,139,44.913,9.723,PIACENZA (QPZ)
LIMZ,CUF,LEVALDIGI,LEVALDIGI,ITALY,44,32,47,N,7,37,20,E,387,44.546,7.622,LEVALDIGI (CUF)
LIPA,AVB,AVIANO AB,AVIANO,ITALY,46,1,54,N,12,35,47,E,126,46.032,12.596,AVIANO AB (AVB)
LIPB,BZO,BOLZANO,BOLZANO,ITALY,46,27,38,N,11,19,34,E,239,46.461,11.326,BOLZANO (BZO)
LIPE,BLQ,BOLOGNA,BOLOGNA,ITALY,44,32,3,N,11,17,25,E,38,44.534,11.29,BOLOGNA (BLQ)
LIPH,TSF,TREVISO,TREVISO,ITALY,45,38,55,N,12,11,43,E,18,45.649,12.195,TREVISO (TSF)
LIPK,FRL,FORLI,FORLI,ITALY,44,11,41,N,12,4,12,E,30,44.195,12.07,FORLI (FRL)
LIPO,VBS,MONTICHIARI,MONTICHIARI,ITALY,45,25,44,N,10,19,50,E,109,45.429,10.331,MONTICHIARI (VBS)
LIPQ,TRS,RONCHI DEI LEGIONARI,RONCHI DE LEGIONARI,ITALY,45,49,40,N,13,27,59,E,12,45.828,13.466,RONCHI DEI LEGIONARI (TRS)
LIPR,RMI,RIMINI,RIMINI,ITALY,44,1,13,N,12,36,43,E,13,44.02,12.612,RIMINI (RMI)
LIPT,VIC,VICENZA,VICENZA,ITALY,45,34,27,N,11,31,50,E,40,45.574,11.531,VICENZA (VIC)
LIPU,QPA,PADOVA,PADOVA,ITALY,45,23,44,N,11,50,52,E,14,45.396,11.848,PADOVA (QPA)
LIPX,VRN,VILLAFRANCA,VILLAFRANCA,ITALY,45,23,44,N,10,53,18,E,73,45.396,10.888,VILLAFRANCA (VRN)
LIPZ,VCE,VENEZIA TESSERA,VENICE,ITALY,45,30,18,N,12,21,6,E,3,45.505,12.352,VENEZIA TESSERA (VCE)
LIQS,SAY,AMPUGNANO,SIENA,ITALY,43,15,26,N,11,15,15,E,195,43.257,11.254,AMPUGNANO (SAY)
LIRA,CIA,CIAMPINO,ROME,ITALY,41,47,57,N,12,35,41,E,131,41.799,12.595,CIAMPINO (CIA)
LIRF,FCO,FIUMICINO,ROME,ITALY,41,48,46,N,12,15,11,E,4,41.813,12.253,FIUMICINO (FCO)
LIRJ,EBA,MARINA DI CAMPO,MARINA DI CAMPO,ITALY,42,45,37,N,10,14,22,E,10,42.76,10.239,MARINA DI CAMPO (EBA)
LIRL,QLT,LATINA,LATINA,ITALY,41,32,32,N,12,54,32,E,29,41.542,12.909,LATINA (QLT)
LIRN,NAP,CAPODICHINO,NAPLES,ITALY,40,53,9,N,14,17,26,E,91,40.886,14.291,CAPODICHINO (NAP)
LIRP,PSA,PISA,PISA,ITALY,43,41,2,N,10,23,33,E,3,43.684,10.393,PISA (PSA)
LIRQ,FLR,PERETOLA,FIRENZE,ITALY,43,48,35,N,11,12,18,E,44,43.81,11.205,PERETOLA (FLR)
LIRS,GRS,GROSSETO,GROSSETO,ITALY,42,45,39,N,11,4,20,E,5,42.761,11.072,GROSSETO (GRS)
LIRZ,PEG,PERUGIA,PERUGIA,ITALY,43,5,45,N,12,30,47,E,212,43.096,12.513,PERUGIA (PEG)
LJLJ,LJU,LJUBLJANA,LJUBLIANA,SLOVENIA,46,13,25,N,14,27,27,E,389,46.224,14.457,LJUBLJANA (LJU)
LJMB,MBX,MARIBOR,MARIBOR,SLOVENIA,46,28,47,N,15,41,10,E,268,46.48,15.686,MARIBOR (MBX)
LJPZ,POW,PORTOROZ,PORTOROZ,SLOVENIA,45,28,24,N,13,36,53,E,3,45.473,13.615,PORTOROZ (POW)
LKKV,KLV,KARLOVY VARY,KARLOVY VARY,CZECH REPUBLIC,50,12,10,N,12,54,53,E,607,50.203,12.915,KARLOVY VARY (KLV)
LKMT,OSR,MOSNOV,OSTRAVA,CZECH REPUBLIC,49,41,47,N,18,6,40,E,258,49.696,18.111,MOSNOV (OSR)
LKPD,PED,PARDUBICE,PARDUBICE,CZECH REPUBLIC,50,0,48,N,15,44,19,E,226,50.013,15.739,PARDUBICE (PED)
LKPO,PRV,PREROV,PREROV,CZECH REPUBLIC,49,25,33,N,17,24,17,E,207,49.426,17.405,PREROV (PRV)
LKPR,PRG,RUZYNE,PRAGUE,CZECH REPUBLIC,50,6,3,N,14,15,36,E,381,50.101,14.26,RUZYNE (PRG)
LKTB,BRQ,TURANY,TURANY,CZECH REPUBLIC,49,9,4,N,16,41,39,E,237,49.151,16.694,TURANY (BRQ)
LLBG,TLV,BEN GURION,TEL-AVIV,ISRAEL,32,0,34,N,34,52,36,E,42,32.009,34.877,BEN GURION (TLV)
